tucaseid,place_type,start_time,stop_time,activity_risk,place_risk
"20050909050599","Other",1075,1140,0,0
"20050909050599","Household",1141,1439,0,2
"20051009050137","Other",575,584,0,0
"20051009050137","School",585,734,0,1
"20051009050137","Other",735,762,0,0
"20051009050137","Household",763,777,0,2
"20051009050137","Other",778,792,0,0
"20051009050137","Other Household",793,797,0,2
"20051009050137","Other",798,947,0,0
"20051009050137","Other Household",948,992,0,2
"20051009050137","Other",993,1042,0,0
"20051009050137","Household",1043,1439,0,2
"20051009051006","Other",490,524,0,0
"20051009051006","Household",525,1049,0,2
"20051009051006","Other",1050,1129,0,0
"20051009051006","Household",1130,1439,0,2
"20051009051407","Other",900,914,0,0
"20051009051407","Household",915,919,0,2
"20051009051407","School",920,1019,2,1
"20051009051407","Other",1020,1024,0,0
"20051009051407","Household",1025,1439,0,2
"20051009052423","Other",930,959,0,0
"20051009052423","Other Household",960,961,0,2
"20051009052423","Other",962,971,0,0
"20051009052423","School",972,1034,0,1
"20051009052423","Other",1035,1079,0,0
"20051009052423","School",1080,1199,0,1
"20051009052423","Other",1200,1214,0,0
"20051009052423","Household",1215,1439,0,2
"20051010051043","Other",687,691,0,0
"20051010051043","Other Household",692,779,0,2
"20051010051043","Other",780,789,0,0
"20051010051043","Household",790,1004,0,2
"20051010051043","Other",1005,1019,0,0
"20051010051043","School",1020,1034,0,1
"20051010051043","Other",1035,1079,0,0
"20051010051043","Household",1080,1439,0,2
"20051010051738","Other",460,479,0,0
"20051010051738","Workplace",480,899,0,0
"20051010051738","Other",900,934,0,0
"20051010051738","Household",935,949,0,2
"20051010051738","Other",950,969,0,0
"20051010051738","School",970,1079,0,1
"20051010051738","Other",1080,1144,0,0
"20051010051738","Household",1145,1239,0,2
"20051010051738","Other",1240,1259,0,0
"20051010051738","Household",1260,1439,0,2
"20051110050516","Other",540,554,0,0
"20051110050516","Other Household",555,779,0,2
"20051110050516","Other",780,794,0,0
"20051110050516","Other Household",795,914,0,2
"20051110050516","Other",915,1004,0,0
"20051110050516","Household",1005,1049,0,2
"20051110050516","Other",1050,1064,0,0
"20051110050516","Other Household",1065,1349,0,2
"20051110050516","Household",1350,1439,0,2
"20051110050648","Other",540,624,0,0
"20051110050648","Household",625,1019,0,2
"20051110050648","Other",1020,1064,0,0
"20051110050648","Household",1065,1439,0,2
"20051110050680","Other",420,429,0,0
"20051110050680","Household",430,1319,0,2
"20051110050680","Other",1320,1329,0,0
"20051110050680","Workplace",1330,1439,0,0
"20051110050775","Household",270,329,2,2
"20051110050775","Household",330,824,0,2
"20051110050775","Other",825,949,0,0
"20051110050775","Household",950,1439,0,2
"20051110051086","Other",445,470,0,0
"20051110051086","Household",471,475,0,2
"20051110051086","Other",476,495,0,0
"20051110051086","Workplace",496,809,0,0
"20051110051086","Other",810,854,0,0
"20051110051086","Workplace",855,1029,0,0
"20051110051086","Other",1030,1049,0,0
"20051110051086","Household",1050,1052,0,2
"20051110051086","Other",1053,1182,0,0
"20051110051086","Household",1183,1439,0,2
"20051110051189","Other",435,449,0,0
"20051110051189","Workplace",450,929,0,0
"20051110051189","Other",930,959,0,0
"20051110051189","Household",960,974,0,2
"20051110051189","Other",975,1154,0,0
"20051110051189","Other Household",1155,1244,0,2
"20051110051189","Other",1245,1259,0,0
"20051110051189","Household",1260,1439,0,2
"20051110051440","Other",530,539,0,0
"20051110051440","School",540,569,0,1
"20051110051440","Other",570,585,0,0
"20051110051440","Household",586,839,0,2
"20051110051440","Other",840,874,0,0
"20051110051440","Workplace",875,879,0,0
"20051110051440","Other",880,954,0,0
"20051110051440","Household",955,959,0,2
"20051110051440","Other",960,1191,0,0
"20051110051440","Household",1192,1439,0,2
"20051110051442","Household",60,389,0,2
"20051110051442","Other Household",390,419,0,2
"20051110051442","Household",420,449,0,2
"20051110051442","Other",450,479,0,0
"20051110051442","Other Household",480,719,0,2
"20051110051442","Other",720,749,0,0
"20051110051442","Other Household",750,959,0,2
"20051110051442","Other",960,989,0,0
"20051110051442","Household",990,1439,0,2
"20051110051464","Other",517,536,0,0
"20051110051464","Household",537,596,0,2
"20051110051464","Other",597,731,0,0
"20051110051464","School",732,761,0,1
"20051110051464","Other",762,763,0,0
"20051110051464","Workplace",764,899,0,0
"20051110051464","Other",900,901,0,0
"20051110051464","School",902,1021,0,1
"20051110051464","Other",1022,1023,0,0
"20051110051464","Workplace",1024,1083,0,0
"20051110051464","Other",1084,1188,0,0
"20051110051464","Household",1189,1439,0,2
"20051110051955","Household",10,404,0,2
"20051110051955","Other",405,432,0,0
"20051110051955","School",433,869,0,1
"20051110051955","Other",870,884,0,0
"20051110051955","Household",885,929,0,2
"20051110051955","Other",930,932,0,0
"20051110051955","Other Household",933,1049,0,2
"20051110051955","Other",1050,1064,0,0
"20051110051955","Other Household",1065,1084,0,2
"20051110051955","Other",1085,1141,0,0
"20051110051955","Other Household",1142,1439,0,2
"20051110051982","Other",450,459,0,0
"20051110051982","School",460,696,0,1
"20051110051982","Other",697,706,0,0
"20051110051982","Household",707,1349,0,2
"20051110051982","Other",1350,1354,0,0
"20051110051982","Other Household",1355,1359,0,2
"20051110051982","Other",1360,1364,0,0
"20051110051982","Household",1365,1439,0,2
"20051110052235","Other",600,649,0,0
"20051110052235","Household",650,779,0,2
"20051110052235","Other",780,839,0,0
"20051110052235","Household",840,1439,0,2
"20051210051025","Other",405,424,0,0
"20051210051025","Workplace",425,1019,0,0
"20051210051025","Other",1020,1044,0,0
"20051210051025","Household",1045,1439,0,2
"20051211050038","Other",475,499,0,0
"20051211050038","Other Household",500,509,0,2
"20051211050038","Other",510,709,0,0
"20051211050038","Household",710,899,0,2
"20051211050038","Other",900,1011,0,0
"20051211050038","Household",1012,1131,0,2
"20051211050038","Other",1132,1306,0,0
"20051211050038","Household",1307,1439,0,2
"20051211050092","Household",50,959,0,2
"20051211050092","Other",960,1439,0,0
"20051211050587","Household",300,309,2,2
"20051211050587","Household",310,374,0,2
"20051211050587","Other",375,384,0,0
"20051211050587","Other Household",385,389,0,2
"20051211050587","Other",390,409,0,0
"20051211050587","Workplace",410,659,0,0
"20051211050587","Other",660,729,0,0
"20051211050587","Household",730,1439,0,2
"20051211051261","Other",820,989,0,0
"20051211051261","Household",990,1439,0,2
"20051212050793","Other",660,664,0,0
"20051212050793","Gym",665,839,2,2
"20051212050793","Other",840,844,0,0
"20051212050793","Household",845,899,0,2
"20051212050793","Other",901,935,0,0
"20051212050793","Other Household",936,1055,0,2
"20051212050793","Other",1056,1064,0,0
"20051212050793","Other Household",1065,1139,0,2
"20051212050793","Other",1140,1179,0,0
"20051212050793","Other Household",1180,1289,0,2
"20051212050793","Other",1290,1304,0,0
"20051212050793","Other Household",1305,1306,0,2
"20051212050793","Other",1307,1321,0,0
"20051212050793","Household",1322,1439,0,2
"20051212050904","Other",525,604,0,0
"20051212050904","Workplace",605,1079,0,0
"20051212050904","Other",1080,1199,0,0
"20051212050904","Household",1200,1439,0,2
"20051212051274","Other",435,439,0,0
"20051212051274","Household",440,564,0,2
"20051212051274","Other",566,809,0,0
"20051212051274","Household",811,1119,0,2
"20051212051274","Other",1120,1124,0,0
"20051212051274","Workplace",1125,1439,0,0
"20060101062036","Other",430,444,0,0
"20060101062036","Workplace",445,834,0,0
"20060101062036","Other",835,874,0,0
"20060101062036","Household",875,1439,0,2
"20060111050076","Other",210,229,0,0
"20060111050076","Household",230,859,0,2
"20060111050076","Other",860,884,0,0
"20060111050076","Workplace",885,1439,0,0
"20060111050985","Other Household",810,1079,0,2
"20060111050985","Other",1080,1229,0,0
"20060111050985","Household",1230,1439,0,2
"20060111051963","Other",480,674,0,0
"20060111051963","Household",675,689,0,2
"20060111051963","Other",691,710,0,0
"20060111051963","Workplace",711,740,0,0
"20060111051963","Other",741,745,0,0
"20060111051963","Household",746,1439,0,2
"20060112050041","Other",1095,1115,0,0
"20060112050041","Household",1116,1439,0,2
"20060112050048","Other",150,189,0,0
"20060112050048","Other Household",190,199,0,2
"20060112050048","Other",200,219,0,0
"20060112050048","Household",220,239,0,2
"20060112050048","Other",240,254,0,0
"20060112050048","Household",255,989,0,2
"20060112050048","Other",990,1014,0,0
"20060112050048","Other Household",1015,1024,0,2
"20060112050048","Other",1025,1084,0,0
"20060112050048","Workplace",1085,1439,0,0
"20060112050062","Household",180,539,0,2
"20060112050062","Other",540,869,0,0
"20060112050062","Workplace",870,1439,0,0
"20060112050806","Other",470,499,0,0
"20060112050806","Workplace",500,1019,0,0
"20060112050806","Other",1020,1049,0,0
"20060112050806","Household",1050,1109,0,2
"20060112050806","Other",1110,1139,0,0
"20060112050806","Household",1140,1439,0,2
"20060112050864","Other",495,514,0,0
"20060112050864","Other Household",515,519,0,2
"20060112050864","Other",520,539,0,0
"20060112050864","School",540,544,0,1
"20060112050864","Other",545,559,0,0
"20060112050864","Workplace",560,929,0,0
"20060112050864","Other",930,959,0,0
"20060112050864","Other Household",960,1019,0,2
"20060112050864","Other",1020,1034,0,0
"20060112050864","Household",1035,1439,0,2
"20060112051220","Other",465,479,0,0
"20060112051220","Workplace",480,539,0,0
"20060112051220","Other",540,544,0,0
"20060112051220","School",545,634,0,1
"20060112051220","Other",635,639,0,0
"20060112051220","Workplace",640,719,0,0
"20060112051220","Other",720,789,0,0
"20060112051220","Workplace",790,1079,0,0
"20060112051220","Other",1080,1084,0,0
"20060112051220","Household",1085,1439,0,2
"20060112051927","Other",465,484,0,0
"20060112051927","Gym",485,604,2,2
"20060112051927","Other",605,624,0,0
"20060112051927","Household",625,804,0,2
"20060112051927","Other",805,1030,0,0
"20060112051927","Household",1031,1090,0,2
"20060112051927","Other",1091,1246,0,0
"20060112051927","Household",1247,1439,0,2
"20060201061163","Other",650,739,0,0
"20060201061163","Household",740,1439,0,2
"20060201061261","Other",765,914,0,0
"20060201061261","Household",915,919,0,2
"20060201061261","Other",920,934,0,0
"20060201061261","Other Household",935,1049,0,2
"20060201061261","Other",1050,1065,0,0
"20060201061261","Household",1066,1067,0,2
"20060201061261","Other Household",1068,1094,0,2
"20060201061261","Other",1095,1109,0,0
"20060201061261","Household",1110,1439,0,2
"20060201061473","Other",810,829,0,0
"20060201061473","School",830,839,0,1
"20060201061473","Other",840,1014,0,0
"20060201061473","Household",1015,1199,0,2
"20060201061473","Other",1200,1219,0,0
"20060201061473","Workplace",1220,1349,0,0
"20060201061473","Other",1350,1369,0,0
"20060201061473","Household",1370,1439,0,2
"20060201061978","Other",520,569,0,0
"20060201061978","School",570,629,0,1
"20060201061978","Other",630,634,0,0
"20060201061978","School",635,644,0,1
"20060201061978","Other",645,649,0,0
"20060201061978","School",650,709,0,1
"20060201061978","Other",710,714,0,0
"20060201061978","Workplace",715,989,0,0
"20060201061978","Other",990,1062,0,0
"20060201061978","Workplace",1063,1199,0,0
"20060201061978","Other",1200,1214,0,0
"20060201061978","Household",1215,1259,0,2
"20060201061978","Household",1260,1329,2,2
"20060201061978","Household",1330,1439,0,2
"20060201062158","Other",960,964,0,0
"20060201062158","Other Household",965,1009,0,2
"20060201062158","Other",1010,1059,0,0
"20060201062158","Household",1060,1439,0,2
"20060201062276","Other",540,694,0,0
"20060201062276","Household",695,1439,0,2
"20060201062412","Other",285,344,0,0
"20060201062412","Workplace",345,884,0,0
"20060201062412","Other",885,989,0,0
"20060201062412","Household",990,1439,0,2
"20060202061537","Other",870,889,0,0
"20060202061537","Workplace",890,1409,0,0
"20060202061537","Other",1410,1419,0,0
"20060202061537","Household",1420,1439,0,2
"20060301060879","Other",480,514,0,0
"20060301060879","Workplace",515,1019,0,0
"20060301060879","Other",1020,1064,0,0
"20060301060879","Household",1065,1109,0,2
"20060301060879","Other",1110,1239,0,0
"20060301060879","Household",1240,1439,0,2
"20060301061293","Other",399,404,0,0
"20060301061293","Workplace",405,959,0,0
"20060301061293","Other",960,984,0,0
"20060301061293","Workplace",985,1029,0,0
"20060301061293","Other",1030,1054,0,0
"20060301061293","Household",1055,1439,0,2
"20060302060130","Other",480,510,0,0
"20060302060130","Household",511,869,0,2
"20060302060130","Other",870,913,0,0
"20060302060130","Household",914,1063,0,2
"20060302060130","Other",1064,1068,0,0
"20060302060130","Other",1069,1128,2,0
"20060302060130","Other",1129,1133,0,0
"20060302060130","Household",1134,1439,0,2
"20060302060860","Other",800,849,0,0
"20060302060860","Household",850,1439,0,2
"20060302061106","Other",960,964,0,0
"20060302061106","School",965,966,0,1
"20060302061106","Other",967,971,0,0
"20060302061106","Household",972,1439,0,2
"20060302061275","Other",405,474,0,0
"20060302061275","Workplace",475,674,0,0
"20060302061275","Other",675,744,0,0
"20060302061275","Workplace",745,989,0,0
"20060302061275","Other",990,1059,0,0
"20060302061275","Other Household",1060,1079,0,2
"20060302061275","Household",1081,1439,0,2
"20060303062376","Other",870,934,0,0
"20060303062376","Household",935,1439,0,2
"20060403060042","Other",470,748,0,0
"20060403060042","Other Household",749,1319,0,2
"20060403060042","Household",1320,1439,0,2
"20060403060087","Other",570,579,0,0
"20060403060087","Gym",580,609,2,2
"20060403060087","Other",610,694,0,0
"20060403060087","Household",695,1439,0,2
"20060403060700","Other",375,409,0,0
"20060403060700","Workplace",410,959,0,0
"20060403060700","Other",960,999,0,0
"20060403060700","Household",1000,1184,0,2
"20060403060700","Other",1185,1199,0,0
"20060403060700","Workplace",1200,1409,0,0
"20060403060700","Other",1410,1419,0,0
"20060403060700","Household",1420,1439,0,2
"20060403060912","Other",520,544,0,0
"20060403060912","Workplace",545,759,0,0
"20060403060912","Other",760,779,0,0
"20060403060912","Workplace",780,1059,0,0
"20060403060912","Other",1060,1109,0,0
"20060403060912","Household",1110,1439,0,2
"20060403061129","Other",600,604,0,0
"20060403061129","Workplace",605,1229,0,0
"20060403061129","Other",1230,1234,0,0
"20060403061129","Household",1235,1439,0,2
"20060403061294","Other",45,64,0,0
"20060403061294","Household",65,769,0,2
"20060403061294","Other",770,799,0,0
"20060403061294","Other Household",800,814,0,2
"20060403061294","Other",815,859,0,0
"20060403061294","Other Household",860,1199,0,2
"20060403061294","Other",1200,1244,0,0
"20060403061294","Other Household",1245,1439,0,2
"20060403061528","Other",150,154,0,0
"20060403061528","Household",155,814,0,2
"20060403061528","Other",815,1034,0,0
"20060403061528","Other Household",1035,1214,0,2
"20060403061528","Other",1215,1239,0,0
"20060403061528","Household",1240,1264,0,2
"20060403061528","Other",1265,1269,0,0
"20060403061528","Workplace",1270,1439,0,0
"20060403061620","Other",540,789,0,0
"20060403061620","Household",790,1439,0,2
"20060403061657","Household",165,539,0,2
"20060403061657","Other",540,542,0,0
"20060403061657","Gym",543,647,2,2
"20060403061657","Household",648,657,0,2
"20060403061657","Other",658,660,0,0
"20060403061657","Household",661,735,0,2
"20060403061657","Other",736,806,0,0
"20060403061657","Household",807,1339,0,2
"20060403061657","Other",1340,1439,0,0
"20060403062109","Other",300,419,0,0
"20060403062109","Workplace",420,899,0,0
"20060403062109","Other",900,1079,0,0
"20060403062109","Household",1080,1439,0,2
"20060403062146","Other",630,694,0,0
"20060403062146","Household",695,1084,0,2
"20060403062146","Household",1085,1129,2,2
"20060403062146","Household",1130,1439,0,2
"20060403062477","Other",570,589,0,0
"20060403062477","Workplace",590,959,0,0
"20060403062477","Other",960,979,0,0
"20060403062477","Household",980,1244,0,2
"20060403062477","Other",1245,1275,0,0
"20060403062477","Household",1276,1439,0,2
"20060404061137","Other",435,449,0,0
"20060404061137","Workplace",450,1019,0,0
"20060404061137","Other",1020,1034,0,0
"20060404061137","Household",1035,1109,0,2
"20060404061137","Other Household",1110,1229,0,2
"20060404061137","Other",1230,1249,0,0
"20060404061137","Household",1250,1439,0,2
"20060404061713","Household",360,419,2,2
"20060404061713","Household",420,1439,0,2
"20060503061132","Other",385,409,0,0
"20060503061132","Workplace",410,899,0,0
"20060503061132","Other",900,929,0,0
"20060503061132","Workplace",930,1019,0,0
"20060503061132","Other",1020,1079,0,0
"20060503061132","Household",1080,1439,0,2
"20060503061704","Other",450,479,0,0
"20060503061704","School",480,554,0,1
"20060503061704","Other",555,601,0,0
"20060503061704","Workplace",602,659,0,0
"20060503061704","Other",660,661,0,0
"20060503061704","School",662,706,0,1
"20060503061704","Other",707,731,0,0
"20060503061704","School",732,733,0,1
"20060503061704","Other",734,853,0,0
"20060503061704","School",854,899,0,1
"20060503061704","Other",900,911,0,0
"20060503061704","School",912,1004,0,1
"20060503061704","Other",1005,1009,0,0
"20060503061704","School",1010,1094,0,1
"20060503061704","Other",1095,1099,0,0
"20060503061704","School",1100,1219,0,1
"20060503061704","Other",1220,1249,0,0
"20060503061704","Other Household",1250,1409,0,2
"20060503061704","Other",1410,1439,0,0
"20060504060507","Other",720,799,0,0
"20060504060507","Household",800,1439,0,2
"20060504060655","Other",380,419,0,0
"20060504060655","Workplace",420,719,0,0
"20060504060655","Other",720,789,0,0
"20060504060655","Workplace",790,959,0,0
"20060504060655","Other",960,1044,0,0
"20060504060655","Household",1045,1054,0,2
"20060504060655","Other",1055,1084,0,0
"20060504060655","Household",1085,1174,0,2
"20060504060655","Other",1175,1184,0,0
"20060504060655","Other Household",1185,1244,0,2
"20060504060655","Other",1245,1254,0,0
"20060504060655","Household",1255,1439,0,2
"20060504060985","Workplace",240,539,0,0
"20060504060985","Other",540,559,0,0
"20060504060985","Household",560,1014,0,2
"20060504060985","Other",1015,1074,0,0
"20060504060985","Household",1075,1089,0,2
"20060504060985","Other",1090,1109,0,0
"20060504060985","Other Household",1110,1229,0,2
"20060504060985","Other",1230,1249,0,0
"20060504060985","Household",1250,1439,0,2
"20060504061262","Other",509,527,0,0
"20060504061262","School",528,689,0,1
"20060504061262","Other",690,789,0,0
"20060504061262","Household",790,839,0,2
"20060504061262","Other",840,844,0,0
"20060504061262","Other Household",845,849,0,2
"20060504061262","Other",850,854,0,0
"20060504061262","Household",855,881,0,2
"20060504061262","Other",882,1224,0,0
"20060504061262","Household",1225,1439,0,2
"20060504061282","Other",640,869,0,0
"20060504061282","Household",870,1439,0,2
"20060504061724","Other",405,434,0,0
"20060504061724","Household",435,644,0,2
"20060504061724","Other",645,869,0,0
"20060504061724","Household",870,1439,0,2
"20060504062147","Other",950,1024,0,0
"20060504062147","Other Household",1025,1109,0,2
"20060504062147","Other",1110,1309,0,0
"20060504062147","Household",1310,1439,0,2
"20060504062455","Other",395,424,0,0
"20060504062455","Workplace",425,959,0,0
"20060504062455","Other",960,979,0,0
"20060504062455","Household",980,1124,0,2
"20060504062455","Other",1125,1169,0,0
"20060504062455","Other",1170,1184,2,0
"20060504062455","Other",1185,1199,0,0
"20060504062455","Other",1200,1334,2,0
"20060504062455","Household",1335,1339,0,2
"20060504062455","Other",1340,1354,0,0
"20060504062455","Household",1355,1439,0,2
"20060505061673","Other",480,489,0,0
"20060505061673","School",490,539,0,1
"20060505061673","Other",540,669,0,0
"20060505061673","School",670,779,0,1
"20060505061673","Other",780,789,0,0
"20060505061673","Household",790,1439,0,2
"20060505062022","Other",270,299,0,0
"20060505062022","Workplace",300,659,0,0
"20060505062022","Household",660,664,0,2
"20060505062022","Workplace",665,839,0,0
"20060505062022","Household",840,874,0,2
"20060505062022","Other",875,884,0,0
"20060505062022","Household",886,1439,0,2
"20060604061020","Other",330,349,0,0
"20060604061020","Workplace",350,899,0,0
"20060604061020","Other",900,919,0,0
"20060604061020","Household",920,1439,0,2
"20060604061523","Other",460,504,0,0
"20060604061523","Household",505,509,0,2
"20060604061523","Workplace",510,989,0,0
"20060604061523","Other",990,1034,0,0
"20060604061523","Household",1035,1169,0,2
"20060604061523","Other",1170,1199,0,0
"20060604061523","Household",1200,1439,0,2
"20060604062188","Other",445,624,0,0
"20060604062188","Household",625,709,0,2
"20060604062188","Other",710,904,0,0
"20060604062188","Household",905,914,0,2
"20060604062188","Other",915,1019,0,0
"20060604062188","Household",1020,1064,0,2
"20060604062188","Other",1065,1199,0,0
"20060604062188","Other Household",1200,1214,0,2
"20060604062188","Other",1215,1244,0,0
"20060604062188","Household",1245,1439,0,2
"20060605061182","Other",630,789,0,0
"20060605061182","Household",790,959,0,2
"20060605061182","Other",960,1164,0,0
"20060605061182","Household",1165,1439,0,2
"20060605061496","Other",742,761,0,0
"20060605061496","Other Household",762,881,0,2
"20060605061496","Other",882,901,0,0
"20060605061496","Other Household",902,911,0,2
"20060605061496","Other",912,916,0,0
"20060605061496","Household",917,946,0,2
"20060605061496","Other",947,956,0,0
"20060605061496","Workplace",957,1319,0,0
"20060605061496","Other",1320,1334,0,0
"20060605061496","Household",1335,1439,0,2
"20060605061640","Household",360,404,2,2
"20060605061640","Household",405,449,0,2
"20060605061640","Other",450,529,0,0
"20060605061640","Workplace",530,839,0,0
"20060605061640","Other",840,848,0,0
"20060605061640","Workplace",849,1079,0,0
"20060605061640","Other",1080,1213,0,0
"20060605061640","Household",1215,1439,0,2
"20060605062297","Other",405,419,0,0
"20060605062297","Workplace",420,734,0,0
"20060605062297","Other",735,779,0,0
"20060605062297","Workplace",780,989,0,0
"20060605062297","Other",990,1019,0,0
"20060605062297","Other Household",1020,1049,0,2
"20060605062297","Other",1050,1094,0,0
"20060605062297","Household",1095,1124,0,2
"20060605062297","Other Household",1126,1199,0,2
"20060605062297","Household",1201,1290,0,2
"20060605062297","Household",1291,1349,2,2
"20060605062297","Household",1350,1439,0,2
"20060705061070","Other",510,524,0,0
"20060705061070","Workplace",525,1139,0,0
"20060705061070","Other",1140,1269,0,0
"20060705061070","Household",1270,1439,0,2
"20060705061154","Other",580,584,0,0
"20060705061154","Other Household",585,594,0,2
"20060705061154","Other",595,644,0,0
"20060705061154","Other Household",645,749,0,2
"20060705061154","Other",750,754,0,0
"20060705061154","Household",755,824,0,2
"20060705061154","Other",825,829,0,0
"20060705061154","Other Household",830,832,0,2
"20060705061154","Other",833,857,0,0
"20060705061154","Household",858,887,0,2
"20060705061154","Other",888,892,0,0
"20060705061154","Other Household",893,1145,0,2
"20060705061154","Other",1146,1150,0,0
"20060705061154","Other Household",1151,1319,0,2
"20060705061154","Other",1320,1324,0,0
"20060705061154","Household",1325,1439,0,2
"20060706060522","Other",530,539,0,0
"20060706060522","Workplace",540,719,0,0
"20060706060522","Household",720,779,0,2
"20060706060522","Workplace",780,959,0,0
"20060706060522","Other",960,969,0,0
"20060706060522","Household",970,1149,0,2
"20060706060522","Other",1150,1304,0,0
"20060706060522","Household",1305,1439,0,2
"20060706060813","Other",540,609,0,0
"20060706060813","Household",610,959,0,2
"20060706060813","Other",960,995,0,0
"20060706060813","Household",996,1055,0,2
"20060706060813","Other",1056,1085,0,0
"20060706060813","Other Household",1086,1319,0,2
"20060706060813","Other",1320,1349,0,0
"20060706060813","Household",1350,1439,0,2
"20060706061255","Other",660,689,0,0
"20060706061255","Workplace",690,1199,0,0
"20060706061255","Other",1200,1229,0,0
"20060706061255","Household",1230,1244,0,2
"20060706061255","Other",1245,1379,0,0
"20060706061255","Other Household",1380,1424,0,2
"20060706061255","Other",1425,1429,0,0
"20060706061255","Household",1430,1439,0,2
"20060706061321","Other",420,439,0,0
"20060706061321","Workplace",440,929,0,0
"20060706061321","Other",930,949,0,0
"20060706061321","Household",950,1439,0,2
"20060706061875","Other",720,755,0,0
"20060706061875","Household",756,1439,0,2
"20060706061937","Other",510,899,0,0
"20060706061937","Household",900,1064,0,2
"20060706061937","Other",1065,1299,0,0
"20060706061937","Household",1300,1439,0,2
"20060706062213","Other",600,1044,0,0
"20060706062213","Household",1045,1134,0,2
"20060706062213","Other Household",1136,1195,0,2
"20060706062213","Household",1197,1439,0,2
"20060706062271","Other",360,449,0,0
"20060706062271","Household",450,479,0,2
"20060706062271","Workplace",480,1019,0,0
"20060706062271","Other",1020,1049,0,0
"20060706062271","Household",1050,1439,0,2
"20060806061317","Other",660,1299,0,0
"20060806061317","Household",1301,1439,0,2
"20060807060048","Other",450,479,0,0
"20060807060048","Workplace",480,719,0,0
"20060807060048","Other",720,789,0,0
"20060807060048","Workplace",790,989,0,0
"20060807060048","Other",990,1040,0,0
"20060807060048","Household",1041,1046,0,2
"20060807060048","Other",1047,1141,0,0
"20060807060048","Household",1142,1439,0,2
"20060807060705","Other",2,6,0,0
"20060807060705","Household",7,989,0,2
"20060807060705","Other",990,994,0,0
"20060807060705","Other Household",995,1054,0,2
"20060807060705","Other",1055,1084,0,0
"20060807060705","School",1085,1264,2,1
"20060807060705","Other",1265,1306,0,0
"20060807060705","Other Household",1307,1439,0,2
"20060807060768","Other",480,569,0,0
"20060807060768","Workplace",570,959,0,0
"20060807060768","Other",960,1179,0,0
"20060807060768","Household",1180,1439,0,2
"20060807060793","Other",505,584,0,0
"20060807060793","Workplace",585,1019,0,0
"20060807060793","Other",1020,1117,0,0
"20060807060793","Household",1118,1439,0,2
"20060807061077","Household",42,769,0,2
"20060807061077","Other",770,795,0,0
"20060807061077","Household",796,869,0,2
"20060807061077","Other",870,939,0,0
"20060807061077","Workplace",940,1439,0,0
"20060807062011","Other",615,624,0,0
"20060807062011","Other Household",625,629,0,2
"20060807062011","Other",630,849,0,0
"20060807062011","Other Household",850,1079,0,2
"20060807062011","School",1081,1140,0,1
"20060807062011","Other",1141,1240,0,0
"20060807062011","Other Household",1241,1319,0,2
"20060807062011","Household",1320,1439,0,2
"20060808062038","Other",150,164,0,0
"20060808062038","Household",165,194,0,2
"20060808062038","Other",195,204,0,0
"20060808062038","Workplace",205,449,0,0
"20060808062038","Other",450,464,0,0
"20060808062038","Household",465,654,0,2
"20060808062038","Household",655,662,2,2
"20060808062038","Other",663,677,0,0
"20060808062038","Household",678,1289,0,2
"20060808062038","Other",1290,1304,0,0
"20060808062038","Workplace",1305,1439,0,0
"20060907061447","Other",345,374,0,0
"20060907061447","Workplace",375,989,0,0
"20060907061447","Other",990,1019,0,0
"20060907061447","Household",1020,1439,0,2
"20060908060947","Other",600,699,0,0
"20060908060947","Household",700,729,0,2
"20060908060947","Other",730,929,0,0
"20060908060947","Household",930,1174,0,2
"20060908060947","Other",1175,1287,0,0
"20060908060947","Household",1288,1439,0,2
"20060908060994","Other",480,509,0,0
"20060908060994","Household",510,1379,0,2
"20060908060994","Other",1380,1409,0,0
"20060908060994","Workplace",1410,1439,0,0
"20060908061307","Other",540,734,0,0
"20060908061307","Household",735,1439,0,2
"20060908062187","Other",780,799,0,0
"20060908062187","Household",800,1439,0,2
"20060908062325","Other",180,184,0,0
"20060908062325","Household",185,459,0,2
"20060908062325","Other",460,464,0,0
"20060908062325","School",465,469,0,1
"20060908062325","Other",470,474,0,0
"20060908062325","Gym",475,594,2,2
"20060908062325","Other",595,599,0,0
"20060908062325","Household",600,659,0,2
"20060908062325","Other",660,669,0,0
"20060908062325","Workplace",670,729,0,0
"20060908062325","Other",730,739,0,0
"20060908062325","Household",740,839,0,2
"20060908062325","Other",840,844,0,0
"20060908062325","School",845,849,0,1
"20060908062325","Other",850,859,0,0
"20060908062325","Other Household",860,864,0,2
"20060908062325","Other",865,869,0,0
"20060908062325","Household",870,984,0,2
"20060908062325","Other",985,994,0,0
"20060908062325","Workplace",995,1439,0,0
"20060909061433","Other",405,409,0,0
"20060909061433","Workplace",410,429,0,0
"20060909061433","Other",430,434,0,0
"20060909061433","Household",435,509,0,2
"20060909061433","Other",510,514,0,0
"20060909061433","Workplace",515,569,0,0
"20060909061433","Other",570,639,0,0
"20060909061433","Workplace",640,779,0,0
"20060909061433","Other",780,784,0,0
"20060909061433","Household",785,874,0,2
"20060909061433","Workplace",875,1019,0,0
"20060909061433","Other",1020,1031,0,0
"20060909061433","Household",1032,1104,0,2
"20060909061433","Other",1105,1174,0,0
"20060909061433","Household",1175,1439,0,2
"20061008061020","Other",420,449,0,0
"20061008061020","Workplace",450,629,0,0
"20061008061020","Household",630,659,0,2
"20061008061020","Workplace",660,989,0,0
